Classification Keywords,"Keep (Yes, No, Discussion)",Title,Consider (Y/N/T),,Unnamed: 2,Cites,Authors,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Query,Papers,Citations,Years,Cites_Year,Cites_Paper,Cites_Author,Papers_Author,Authors_Paper,h_index,g_index,hc_index,hI_index,hI_norm,AWCR,AW_index,AWCRpA,e_index,hm_index,Cites_Author_Year,hI_annual,h_coverage,g_coverage,star_count,year_first,year_last,acc1,acc2,acc5,acc20,hA
"Deep Learning, Robust, Generalization",Discussion,On the Robustness of Pretraining and Self-Supervision for a Deep Learning-based Analysis of Diabetic Retinopathy,T,152,127,1.0,"Vignesh Srinivasan, Nils Strodthoff, Jackie Ma, Alexander Binder, K. Muller, W. Samek",2021.0,,,,,128.0,2022-07-13 09:24:29,,,,,,,,,1,1.0,0.0,6.0,1.0,"Objective: There is an increasing number of medical use-cases where classification algorithms based on deep neural networks reach performance levels that are competitive with human medical experts. To alleviate the challenges of small dataset sizes, these systems often rely on pretraining. In this work, we aim to assess the broader implications of these approaches. Methods: For diabetic retinopathy grading as exemplary use case, we compare the impact of different training procedures including recently established self-supervised pretraining methods based on contrastive learning. To this end, we investigate different aspects such as quantitative performance, statistics of the learned feature representations, interpretability and robustness to image distortions. Results: Our results indicate that models initialized from ImageNet pretraining report a significant increase in performance, generalization and robustness to image distortions. In particular, selfsupervised models show further benefits to supervised models. Conclusion: Self-supervised models with ini∗VS, NS, JM and WS are with the Department of Artificial Intelligence, Fraunhofer Heinrich Hertz Institute, 10587 Berlin, Germany (email: firstname.lastname@hhi.fraunhofer.de). NS and WS are also with BIFOLD – Berlin Institute for the Foundations of Learning and Data, 10587 Berlin, Germany. AB is with the Department of Informatics, Oslo University, 0373 Oslo, Norway. KRM is with the Machine Learning Group, Technische Universität Berlin, 10587 Berlin, Germany, and also with the Department of Artificial Intelligence, Korea University, Seoul 136-713, South Korea, the Max Planck Institute for Informatics, 66123 Saarbrücken, Germany, and BIFOLD – Berlin Institute for the Foundations of Learning and Data, 10587 Berlin, Germany. (e-mail: klaus-robert.mueller@tuberlin.de). tialization from ImageNet pretraining not only report higher performance, they also reduce overfitting to large lesions along with improvements in taking into account minute lesions indicative of the progression of the disease. Significance: Understanding the effects of pretraining in a broader sense that goes beyond simple performance comparisons is of crucial importance for the broader medical imaging community beyond the use-case considered in this work.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Telemedicine, Adversarial Attacks, Data Poisoning",Discussion,On the assessment of robustness of telemedicine applications against adversarial machine learning attacks,T,184,76,2.0,"I Yilmaz, M Baza, R Amer, A Rasheed…",2021.0,… Conference on Industrial …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-79457-6_44,https://scholar.google.com/scholar?cites=11096027422996343932&as_sdt=2005&sciodt=2007&hl=en,77.0,2022-07-12 11:56:54,,10.1007/978-3-030-79457-6_44,,,,,,,2,2.0,0.0,5.0,1.0,"… and break the truthfulness and robustness of these models. For … Particularly, this paper studies the impact of adversarial … The original dataset is then poisoned to generate adversarial …",,https://scholar.google.com/scholar?q=related:fKyw5SYC_ZkJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22adversarial%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Robust, Explainability",Discussion,On the clinical acceptance of black-box systems for EEG seizure prediction,T,194,36,0.0,"Mauro F. Pinto, Adriana Leal, Fabio Lopes, Jose Pais, Antonio Dourado, Francisco Sales, Pedro Martins, Cesar A. Teixeira",2022.0,Epilepsia Open,,,,37.0,2022-07-14 15:45:45,Review,10.1002/epi4.12597,,,7.0,2.0,247.0,259.0,0,0.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Rejection, Feature Selection, Cancer",Discussion,On the feature selection methods and reject option classifiers for robust cancer prediction,T,223,103,9.0,"MH Waseem, MSA Nadeem, A Abbas…",2019.0,IEEE …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/8851142/,https://scholar.google.com/scholar?cites=17726460234630206942&as_sdt=2005&sciodt=2007&hl=en,104.0,2022-07-14 08:45:17,,,,,,,,,9,3.0,2.0,4.0,3.0,"… In the fields of artificial intelligence, information science etc. numerous tools and techniques … FS method, we have used LVF, IG and relief to get robust results with respect to accuracy …",https://ieeexplore.ieee.org/iel7/6287639/8600701/08851142.pdf,https://scholar.google.com/scholar?q=related:3pU4IqoJAfYJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22accuracy%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Out-of-Distribution Data, Open Environment",Discussion,Open Environment Machine Learning,T,460,141,0.0,ZH Zhou,2022.0,arXiv preprint arXiv:2206.00423,arxiv.org,https://arxiv.org/abs/2206.00423,,142.0,2022-07-13 10:04:11,,,,,,,,,0,0.0,0.0,1.0,1.0,"… 1The name “Open World Machine Learning” was used to refer machine learning with unseen class [57] or out-of-distribution (OOD) data [61]. In fact, it is not beyond closed-world …",https://arxiv.org/pdf/2206.00423,https://scholar.google.com/scholar?q=related:8B9-ThTzRUkJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22unknowns%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Out-of-Distribution Data, Classification, Cancer",Discussion,Original Research A benchmark for neural network robustness in skin cancer classification,T,707,68,0.0,"Roman C. Maron, Justin G. Schlager, Sarah Haggenmuller, Christof von Kalle, Jochen S. Utikal, Friedegund Meier, Frank F. Gellrich, Sarah Hobelsberger, Axel Hauschild, Lars French, Lucie Heinzerling, Max Schlaak, Kamran Ghoreschi, Franz J. Hilke, Gabriela Poch, V Heppt, Markus, Carola Berking, Sebastian Haferkamp, Wiebke Sondermann, Dirk Schadendorf, Bastian Schilling, Matthias Goebeler, Eva Krieghoff-Henning, Achim Hekler, Stefan Frohling, Daniel B. Lipka, Jakob N. Kather, Titus J. Brinker",2021.0,European Journal Of Cancer,,,,69.0,2022-07-13 11:30:48,Article,10.1016/j.ejca.2021.06.047,0959-8049,,155.0,,191.0,199.0,0,0.0,0.0,28.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Unknown Unknowns, Reinforcement Learning",Discussion,Pessimism about unknown unknowns inspires conservatism,T,1230,179,4.0,"MK Cohen, M Hutter",2020.0,Conference on Learning Theory,proceedings.mlr.press,https://proceedings.mlr.press/v125/cohen20a.html,https://scholar.google.com/scholar?cites=13863645008960148973&as_sdt=2005&sciodt=2007&hl=en,180.0,2022-07-12 12:00:08,,,,,,,,,4,2.0,2.0,2.0,2.0,"… of the agent, and robustness derives from pessimism). Imitation … Hutter’s (2005) formulation of universal artificial intelligence … on artificial intelligence and statistics, pages 627–635, 2011. …",http://proceedings.mlr.press/v125/cohen20a/cohen20a.pdf,https://scholar.google.com/scholar?q=related:7dUv066PZcAJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22unknowns%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Failure Prediction, Saliency, Robust",Discussion,Predicting Model Failure using Saliency Maps in Autonomous Driving Systems,T,1593,97,7.0,"Sina Mohseni, Akshay V. Jagadeesh, Zhangyang Wang",2019.0,,,,,98.0,2022-07-13 09:22:49,,,,,,,,,7,2.33,2.0,3.0,3.0,"While machine learning systems show high success rate in many complex tasks, research shows they can also fail in very unexpected situations. Rise of machine learning products in safety-critical industries cause an increase in attention in evaluating model robustness and estimating failure probability in machine learning systems. In this work, we propose a design to train a student model -- a failure predictor -- to predict the main model's error for input instances based on their saliency map. We implement and review the preliminary results of our failure predictor model on an autonomous vehicle steering control system as an example of safety-critical applications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Machine Learning, Human-in-the-Loop, Reasoning",Discussion,Reasoning under uncertainty: Towards collaborative interactive machine learning,T,3026,184,23.0,"S Robert, S Büttner, C Röcker, A Holzinger",2016.0,Machine learning for health …,Springer,https://link.springer.com/chapter/10.1007/978-3-319-50478-0_18,https://scholar.google.com/scholar?cites=1176990124098962738&as_sdt=2005&sciodt=2007&hl=en,185.0,2022-07-13 10:14:47,,10.1007/978-3-319-50478-0_18,,,,,,,23,4.23,6.0,4.0,6.0,"In this paper, we present the current state-of-the-art of decision making (DM) and machine learning (ML) and bridge the two research domains to create an integrated approach of …",https://www.th-owl.de/files/webs/eecs/labor/hci/publications/2016/Robert_et_al_2016.pdf,https://scholar.google.com/scholar?q=related:MsUPK0iCVRAJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22reasoning%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Autonomous Driving, Fusion, Computer Vision",Discussion,Robust Object Detection Based on Deep Neural Network and Saliency Features from Visible and Thermal Images,T,4375,163,0.0,"NED Mebtouche, N Baha",2020.0,International Conference on Advanced …,Springer,https://link.springer.com/chapter/10.1007/978-3-030-90639-9_43,,164.0,2022-07-14 12:55:58,,10.1007/978-3-030-90639-9_43,,,,,,,0,0.0,0.0,2.0,2.0,"… 2) Proposed architecture: We build a two-branched deep neural network for detecting objects … Specifically, we introduce a measure of confidence based on saliency for each modality to …",,https://scholar.google.com/scholar?q=related:H9WlnNw_6aAJ:scholar.google.com/&scioq=%22robust%22+%22neural+network%22+%22confidence%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Fault Detection, Deep Learning, Transfer Learning",Discussion,Robust detection of bearing early fault based on deep transfer learning,T,4927,162,12.0,W. Mao,2020.0,Electronics (Switzerland),,,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079522302&origin=inward,163.0,2022-07-12 16:33:38,Article,10.3390/electronics9020323,2079-9292,https://api.elsevier.com/content/abstract/scopus_id/85079522302,9.0,2.0,,,12,6.0,12.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Robust, Reasoning, Legal",Discussion,Robustness and Overcoming Brittleness of AI-Enabled Legal Micro-Directives: The Role of Autonomous Levels of AI Legal Reasoning,T,5743,173,0.0,L Eliot,2020.0,arXiv preprint arXiv:2009.02243,arxiv.org,https://arxiv.org/abs/2009.02243,,174.0,2022-07-12 13:31:26,,,,,,,,,0,0.0,0.0,1.0,2.0,"… and velocity across the autonomous levels of AI Legal Reasoning, (2) By exploring the tradeoffs … robustness in the instantiation and promulgation of such AI-powered lawful directives. …",https://arxiv.org/pdf/2009.02243,https://scholar.google.com/scholar?q=related:NoVfuqqCl-UJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22reasoning%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gender Bias, Embedding, Word Similarity",Discussion,Robustness and reliability of gender bias assessment in word embeddings: The role of base pairs,T,5765,73,8.0,"H Zhang, A Sneyd, M Stevenson",2020.0,arXiv preprint arXiv:2010.02847,arxiv.org,https://arxiv.org/abs/2010.02847,https://scholar.google.com/scholar?cites=869201202446734201&as_sdt=2005&sciodt=2007&hl=en,22.0,2022-07-13 10:50:02,,,,,,,,,8,4.0,3.0,3.0,2.0,"… Lack of Robustness: The experiments in this work empirically showed that the four bias mea… properties of the base pair chosen effect bias measure robustness.For example, (she, he) …",https://arxiv.org/pdf/2010.02847,https://scholar.google.com/scholar?q=related:eRMubuMFEAwJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22reliability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Classification, Computer Vision, Human-in-the-Loop",Discussion,Seeing Eye-to-Eye? A Comparison of Object Recognition Performance in Humans and Deep Convolutional Neural Networks under Image Manipulation,T,519,185,1.0,"Leonard E. van Dyck, W. Gruber",2020.0,,,,,186.0,2022-07-13 09:26:17,,,,,,,,,1,0.5,1.0,2.0,2.0,"For a considerable time, deep convolutional neural networks (DCNNs) have reached human benchmark performance in object recognition. On that account, computational neuroscience and the field of machine learning have started to attribute numerous similarities and differences to artificial and biological vision. This study aims towards a behavioral comparison of visual core object recognition between humans and feedforward neural networks in a classification learning paradigm on an ImageNet data set. For this purpose, human participants (n = 65) competed in an online experiment against different feedforward DCNNs. The designed approach based on a typical learning process of seven different monkey categories included a training and validation phase with natural examples, as well as a testing phase with novel shape and color manipulations. Analyses of accuracy revealed that humans not only outperform DCNNs on all conditions, but also display significantly greater robustness towards shape and most notably color alterations. Furthermore, a precise examination of behavioral patterns highlights these findings by revealing independent classification errors between the groups. The obtained results endorse an implementation of recurrent circuits similar to the primate ventral stream in artificial vision models as a way to achieve adequate object generalization abilities across unexperienced manipulations.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Knowledge, Explainability, Deep Learning",Discussion,Semantics of the black-box: Can knowledge graphs help make deep learning systems more interpretable and explainable?,T,684,149,43.0,"M Gaur, K Faldu, A Sheth",2021.0,IEEE Internet Computing,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9357868/,https://scholar.google.com/scholar?cites=7660931185440758613&as_sdt=2005&sciodt=2007&hl=en,150.0,2022-07-13 17:59:05,,,,,,,,,43,43.0,14.0,3.0,1.0,"… e) Make sure minor perturbations in inputs are handled in robust ways. … Any explainable system has to be interpretable, but the reverse is not valid. … Interpretable attentions distribution …",https://arxiv.org/pdf/2010.08660,https://scholar.google.com/scholar?q=related:VZvo5FIYUWoJ:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22interpretable%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Knowledge, Human-in-the-Loop, Survey",Discussion,"Social Integration of Artificial Intelligence: Functions, Automation Allocation Logic and Human-Autonomy Trust",T,1147,64,45.0,H. Abbass,2019.0,,,,,65.0,2022-07-13 09:20:03,,10.1007/s12559-018-9619-0,,,,,,,45,15.0,45.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"fairness of explanations, evaluation of explanations",discussion,The Road to Explainability is Paved with Bias: Measuring the Fairness of Explanations,T,2629,33,1.0,"A Balagopalan, H Zhang, K Hamidieh…",2022.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2205.03295,https://scholar.google.com/scholar?cites=437684213126001950&as_sdt=2005&sciodt=2007&hl=en,129.0,2022-07-13 09:27:33,,,,,,,,,1,1.0,0.0,4.0,1.0,… that pairing explainability methods with recent advances in robust machine learning can improve … Robustness. Explanation models should not overfit to spurious patterns in the data [42…,https://arxiv.org/pdf/2205.03295,https://scholar.google.com/scholar?q=related:HvUrD3n3EgYJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22explainability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robustness for organizations,Discussion,Toward trustworthy AI development: mechanisms for supporting verifiable claims,T,3346,161,149.0,"M Brundage, S Avin, J Wang, H Belfield…",2020.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2004.07213,https://scholar.google.com/scholar?cites=5918299291721331728&as_sdt=2005&sciodt=2007&hl=en,162.0,2022-07-13 08:51:06,,,,,,,,,149,74.5,30.0,5.0,2.0,"… Toward Trustworthy AI Development … Recent progress in artificial intelligence (AI) has enabled a diverse array of applications across commer- cial, scientific, and creative domains …",https://arxiv.org/pdf/2004.07213.pdf&nbsp;&hellip,https://scholar.google.com/scholar?q=related:EPR-bdkFIlIJ:scholar.google.com/&scioq=%22robustness%22+%22artificial+intelligence%22+%22trustworthy%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"survey, trustworthy",Discussion,Toward trustworthy and responsible artificial intelligence policy development,T,3347,114,4.0,"R Madhavan, JA Kerr, AR Corcos…",2020.0,IEEE Intelligent …,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/9237282/?casa_token=0tnlwNUUPqUAAAAA:dsgabChYovUZKF8AP4olEKXkt3m3gwJWEXMhQ5SK_G14KsPjsrRQijJNG_3j4_m9JEhVI2F-vQ,https://scholar.google.com/scholar?cites=3384430552006270728&as_sdt=2005&sciodt=2007&hl=en,30.0,2022-07-14 09:14:15,,,,,,,,,4,2.0,1.0,4.0,2.0,"… a robust innovation ecosystem. These regulatory principles are designed to achieve three goals: 1) ensure public engagement, 2) limit regulatory overreach, and 3) promote trustworthy …",https://ieeexplore.ieee.org/iel7/9670/9237076/09237282.pdf?casa_token=yQuU6qSHFeUAAAAA:TunGJW0B9qBaSRjgN_fY-4WEto6gIu3um3iZMLUU9dyqCfbg-Ej6H1z_kXNs3yGsg4z0wb2Jjw,https://scholar.google.com/scholar?q=related:CB9Q06fp9y4J:scholar.google.com/&scioq=%22robust%22+%22artificial+intelligence%22+%22trustworthy%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"evaluation of explanations, robustness of explanations",Discussion,Towards a More Reliable Interpretation of Machine Learning Outputs for Safety-Critical Systems using Feature Importance Fusion,T,3586,116,3.0,"D. Rengasamy, Benjamin Rothwell, G. Figueredo",2020.0,,,,,117.0,2022-07-13 09:22:33,,10.3390/app112411854,,,,,,,3,1.5,1.0,3.0,2.0,"When machine learning supports decision-making in safety-critical systems, it is important to verify and understand the reasons why a particular output is produced. Although feature importance calculation approaches assist in interpretation, there is a lack of consensus regarding how features’ importance is quantified, which makes the explanations offered for the outcomes mostly unreliable. A possible solution to address the lack of agreement is to combine the results from multiple feature importance quantifiers to reduce the variance in estimates and to improve the quality of explanations. Our hypothesis is that this leads to more robust and trustworthy explanations of the contribution of each feature to machine learning predictions. To test this hypothesis, we propose an extensible model-agnostic framework divided in four main parts: (i) traditional data pre-processing and preparation for predictive machine learning models, (ii) predictive machine learning, (iii) feature importance quantification, and (iv) feature importance decision fusion using an ensemble strategy. Our approach is tested on synthetic data, where the ground truth is known. We compare different fusion approaches and their results for both training and test sets. We also investigate how different characteristics within the datasets affect the quality of the feature importance ensembles studied. The results show that, overall, our feature importance ensemble framework produces 15% less feature importance errors compared with existing methods. Additionally, the results reveal that different levels of noise in the datasets do not affect the feature importance ensembles’ ability to accurately quantify feature importance, whereas the feature importance quantification error increases with the number of features and number of orthogonal informative features. We also discuss the implications of our findings on the quality of explanations provided to safety-critical systems.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"evaluation of explanations, NLP",Discussion,Towards faithfully interpretable NLP systems: How should we define and evaluate faithfulness?,T,3716,101,207.0,"A Jacovi, Y Goldberg",2020.0,arXiv preprint arXiv:2004.03685,arxiv.org,https://arxiv.org/abs/2004.03685,https://scholar.google.com/scholar?cites=7342934522510046418&as_sdt=2005&sciodt=2007&hl=en,102.0,2022-07-13 10:06:51,,,,,,,,,207,103.5,104.0,2.0,2.0,"… Unfortunately, robustness measures are difficult to apply in NLP settings due to the discrete … Explaining explanations: An overview of interpretability of machine learning. In 2018 IEEE …",https://arxiv.org/pdf/2004.03685,https://scholar.google.com/scholar?q=related:0vQpLwtY52UJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22interpretable%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
robustness of explanations,discussion,Towards robust interpretability with self-explaining neural networks,T,3824,1,128.0,D. Alvarez-Melis,2018.0,Advances in Neural Information Processing Systems,,,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85064804060&origin=inward,2.0,2022-07-12 16:32:32,Conference Paper,,1049-5258,https://api.elsevier.com/content/abstract/scopus_id/85064804060,2018.0,,7775.0,7784.0,128,32.0,128.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"evaluation of explainability, HCI",discussion,"What I Cannot Predict, I Do Not Understand: A Human-Centered Evaluation Framework for Explainability Methods",T,5445,123,4.0,"T Fel, J Colin, R Cadène, T Serre",2021.0,arXiv preprint arXiv:2112.04417,arxiv.org,https://arxiv.org/abs/2112.04417,https://scholar.google.com/scholar?cites=5412890546069619633&as_sdt=2005&sciodt=2007&hl=en,195.0,2022-07-13 12:01:57,,,,,,,,,4,4.0,1.0,4.0,1.0,… We performed three distinct experiments in total – using a variety of neural network … Evaluations and methods for explanation through robustness analysis. Proceedings of the …,https://arxiv.org/pdf/2112.04417,https://scholar.google.com/scholar?q=related:scOM3kVzHksJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22explainability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evaluation of explanations,discussion,You Shouldn't Trust Me: Learning Models Which Conceal Unfairness From Multiple Explanation Methods,T,5715,86,41.0,"B. Dimanov, Umang Bhatt, M. Jamnik, Adrian Weller",2020.0,,,,,87.0,2022-07-13 09:22:33,,10.3233/FAIA200380,,,,,,,41,20.5,10.0,4.0,2.0,"Transparency of algorithmic systems has been discussed as a way for end-users and regulators to develop appropriate trust in machine learning models. One popular approach, LIME [26], even suggests that model explanations can answer the question “Why should I trust you?” Here we show a straightforward method for modifying a pre-trained model to manipulate the output of many popular feature importance explanation methods with little change in accuracy, thus demonstrating the danger of trusting such explanation methods. We show how this explanation attack can mask a model’s discriminatory use of a sensitive feature, raising strong concerns about using such explanation methods to check model fairness.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"adversarial robustness, efficiency of adversarial robustness, efficiency",discussion,A Fast and Efficient Conditional Learning for Tunable Trade-Off between Accuracy and Robustness,Y,427,11,0.0,"S Kundu, S Sundaresan, M Pedram…",2022.0,arXiv preprint arXiv …,arxiv.org,https://arxiv.org/abs/2204.00426,,150.0,2022-07-13 14:17:37,,,,,,,,,0,0.0,0.0,4.0,1.0,… Parametric noise injection: Trainable randomness to improve deep neural network robustness against adversarial attack. In Proceedings of the IEEE Conference on Computer Vision …,https://arxiv.org/pdf/2204.00426,https://scholar.google.com/scholar?q=related:YpIN0-NQyQkJ:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22accuracy%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"explainability, robustness of explanations, robustness of explanations to adversarial attacks",Discussion,Adversarial Training for Improving Model Robustness? Look at Both Prediction and Interpretation,Y,4322,186,0.0,"H Chen, Y Ji",2022.0,arXiv preprint arXiv:2203.12709,aaai.org,https://www.aaai.org/AAAI22Papers/AAAI-2735.ChenH.pdf,,187.0,2022-07-13 13:05:38,PDF,,,,,,,,0,0.0,0.0,2.0,1.0,"… In this paper, we look into the robustness of neural network models from both prediction and interpretation perspectives. We propose a new training strategy, FLAT, to regularize a model …",https://www.aaai.org/AAAI22Papers/AAAI-2735.ChenH.pdf,https://scholar.google.com/scholar?q=related:_EXz0vhV9j4J:scholar.google.com/&scioq=%22robustness%22+%22neural+network%22+%22adversarial%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"robustness of explanations, computer vision",Discussion,Developing Provably Robust Explanation Methods for Image Classifiers,Y,240,68,0.0,A Shannon,2022.0,,scholarship.richmond.edu,https://scholarship.richmond.edu/honors-theses/1656/,,69.0,2022-07-14 09:57:23,,,,,,,,,0,0.0,0.0,1.0,1.0,"… to explanation methods, which attempt to expose the reasoning behind specific machine learning … However, through our research, we have found that explanation methods are not as …",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"evaluation of explanations, robustness of explanations",Discussion,Don't Lie to Me! Robust and Efficient Explainability with Verified Perturbation Analysis,Y,826,115,3.0,"Thomas Fel, Mélanie Ducoffe, David Vigouroux, Remi Cadene, Mikael Capelle, C. Nicodeme, Thomas Serre",2022.0,,,,,116.0,2022-07-13 09:26:01,,,,,,,,,3,3.0,0.0,7.0,1.0,"A variety of methods have been proposed to try to explain how deep neural networks make their decisions. Key to those approaches is the need to sample the pixel space efficiently in order to derive importance maps. However, it has been shown that the sampling methods used to date introduce biases and other artifacts, leading to inaccurate estimates of the importance of individual pixels and severely limit the reliability of current explainability methods. Unfortunately, the alternative – to exhaustively sample the image space is computationally prohibitive. In this paper, we introduce EVA (Explaining using Verified perturbation Analysis) – the first explainability method guarantee to have an exhaustive exploration of a perturbation space. Specifically, we leverage the beneficial properties of verified perturbation analysis – time efficiency, tractability and guaranteed complete coverage of a manifold – to efficiently characterize the input variables that are most likely to drive the model decision. We evaluate the approach systematically and demonstrate state-of-the-art results on multiple benchmarks.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"explainability, robust, adversarial",Discussion,Explainability and Adversarial Robustness for RNNs,Y,2445,4,10.0,A. Hartl,2020.0,"Proceedings - 2020 IEEE 6th International Conference on Big Data Computing Service and Applications, BigDataService 2020",,,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85090151928&origin=inward,5.0,2022-07-12 16:25:53,Conference Paper,10.1109/BigDataService49289.2020.00030,,https://api.elsevier.com/content/abstract/scopus_id/85090151928,,,148.0,156.0,10,5.0,10.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"tolerance, privacy, adversarial, robustness",Discussion,Fault Tolerance of Neural Networks in Adversarial Settings,Y,3327,49,7.0,"Vasisht Duddu, N. Pillai, D. V. Rao, V. Balas",2019.0,,,,,50.0,2022-07-13 09:19:22,,10.3233/JIFS-179677,,,,,,,7,2.33,2.0,4.0,3.0,"Artificial Intelligence systems require a through assessment of different pillars of trust, namely, fairness, interpretability, data and model privacy, reliability (safety) and robustness against against adversarial attacks. While these research problems have been extensively studied in isolation, an understanding of the trade-off between different pillars of trust is lacking. To this extent, the trade-off between fault tolerance, privacy and adversarial robustness is evaluated for the specific case of Deep Neural Networks, by considering two adversarial settings under a security and a privacy threat model. Specifically, this work studies the impact of the fault tolerance of the Neural Network on training the model by adding noise to the input (Adversarial Robustness) and noise to the gradients (Differential Privacy). While training models with noise to inputs, gradients or weights enhances fault tolerance, it is observed that adversarial robustness and fault tolerance are at odds with each other. On the other hand, ($\epsilon,\delta$)-Differentially Private models enhance the fault tolerance, measured using generalisation error, theoretically has an upper bound of $e^{\epsilon} - 1 + \delta$. This novel study of the trade-off between different elements of trust is pivotal for training a model which satisfies the requirements for different pillars of trust simultaneously.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lipschitz, robust, adversarial",Discussion,Generalised lipschitz regularisation equals distributional robustness,Y,4270,37,13.0,"Z Cranko, Z Shi, X Zhang, R Nock…",2021.0,… on Machine Learning,proceedings.mlr.press,https://proceedings.mlr.press/v139/cranko21a.html,https://scholar.google.com/scholar?cites=17499833570681587535&as_sdt=2005&sciodt=2007&hl=en,52.0,2022-07-13 10:30:58,,,,,,,,,13,13.0,3.0,5.0,1.0,"… between distributional robustness and regularisation, when … under which the distributional robustness equals a Lipschitz-… adversarial learning and distributional robustness. We then …",http://proceedings.mlr.press/v139/cranko21a/cranko21a.pdf,https://scholar.google.com/scholar?q=related:T4fuGOrl2_IJ:scholar.google.com/&scioq=%22robustness%22+%22machine+learning%22+%22stability%22&hl=en&as_sdt=2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
